"Area","ED","Energy","SS","ResidueLength","PairNumber","NewPredicted"
11323.3,69274.4,-5286.67,145,247,3373,1.35213663096136
12591.8,55607.6,-3610,58,224,2192,4.02050153479045
13965.8,53062.2,-5927.01,59,288,2334,4.58671270241896
19047.4,149743,-8450,82,449,5537,1.88947879490457
24375.7,242797,-8510,96,537,8350,3.25154289765231
5381.92,4246.37,-1260,14,79,317,2.52351102262544
2344.5,50.5395,-643,6,33,5,1.21898687916612
16748.3,185838,-7232,176,379,5975,0.382137933333333
4984.58,4300.76,-1430,11,79,317,2.15660952110987
13757.6,140767,-6127.81,164,308,6057,3.55593988311439
8406.26,13512.5,-2997.6,17,148,729,3.35165758494425
14746.7,59547.6,-6725.62,161,305,2610,2.18668363396097
9593.41,27348,-5422,86,191,1522,0.0286079333333333
21760,412861,-9280,67,473,14125,2.68259998207242
14320.3,139595,-4990,39,315,5844,2.82180466396395
7062.94,14415.7,-2735.85,85,134,970,2.27616468012982
3845.73,1448.03,-1005.8,42,52,133,2.05841732485043
10416.6,57372.2,-3640,55,223,2822,2.59553866083088
4153.58,1913.79,-1061.48,6,63,166,2.82835643340279
14115.6,95079.3,-5670.42,50,294,4249,3.84002784508955
8018.96,13047.9,-2713.19,15,132,806,3.90152062257856
6857.27,5360.67,-2114.07,52,107,346,3.03082265475334
7409.61,16920,-2584,45,130,932,0.975880501695526
10393.8,26852.3,-3361.98,21,174,1415,3.84400946583957
9957.01,34845.2,-3726.84,90,176,1922,3.88595609384975
11010.5,38923,-3832,22,190,1870,1.57787977581116
13750.7,92062.8,-4800,62,254,3885,3.24154055725747
22496.3,518543,-11443.8,147,540,18067,4.1551071468663
5698.7,7128.14,-1670.7,52,93,545,3.57779151647857
5785.37,7613,-1976,4,93,486,0.247977680188679
5419.73,4233.34,-1080,14,88,292,1.41912547480167
9903.16,26128.4,-3381.03,25,174,1415,3.68355218122356
6810.85,13403.6,-1485.57,31,96,804,3.03475083212627
14771.5,58956,-6692.37,161,305,2610,2.05872034575473
15061.8,133784,-13648,76,391,5531,0.4632993
3865.97,1444.97,-980.562,37,52,133,2.29216928623203
6061.3,5005.46,-1900,8,79,292,2.51475047577343
8804.57,12014.2,-2346.29,75,128,693,3.70833600654123
9056.5,10080.5,-2160,35,154,587,2.76821853451007
23383.2,281461,-9141.09,91,468,9276,4.60692623267195
2243.22,59.2686,-740,10,33,5,3.36188248535682
6556.03,7727.19,-1422.31,33,90,405,2.35266211594203
9929.7,12399.3,-2531.23,77,136,619,3.95529662894065
14702.9,101934,-9408,170,348,4438,0.0210811
5077.3,3028.08,-1169.94,38,71,249,2.3777234638573
12894.3,59511.3,-2620,67,223,2822,4.45214012229764
8144.05,10708.5,-2949.34,96,139,587,2.76662153297
12502.1,114925,-2560,37,235,4905,2.87277294883869
8947.56,23763,-3870,42,184,1409,1.0383314984127
11593.5,55459,-5079,46,243,2605,0.503780647619048
5664.89,4274.62,-1475.72,122,88,318,2.682450491972
5032.77,4250.53,-1640,14,88,292,1.38827630897072
12652.6,81162,-4287,45,263,3299,2.83226157044739
22791,521344,-10700,68,610,15699,0.618322710529603
14875.5,167346,-5778,98,323,6618,0.702536666666667
14111.6,82659,-7633,47,352,3803,0.304388366666667
9602.27,11305.7,-2610.36,84,139,587,4.58203217619047
2461.1,54.4479,-581,8,33,5,1.32476742559927
7499.43,12417,-3644,25,129,845,0.178984566666667
6581.13,13283.2,-1552.86,18,96,804,2.24903953775198
15780.2,136299,-8626,192,362,5429,0.282334161904762
11457.7,48637,-6522,139,218,2466,0.524487666666667
11679.1,31376.3,-1830,38,166,1414,3.84886071671444
17227.2,165324,-7452.62,66,352,6744,1.75126248447629
9328.25,37653.6,-3810.79,46,180,2054,4.53970919865659
6737.62,13291,-2455,24,137,850,0.56495000952381
15409.4,117101,-5310,59,271,4426,2.99066438569484
23803.7,450538,-10800,47,483,15505,4.18903563040243
4165.22,2063.3,-1064.24,10,63,166,3.0213874770885
24844.8,473574,-12100,60,483,15505,3.04830282594989
9770.1,34373.8,-4491.85,131,208,1691,4.20499674262453
5348.69,3172.83,-1113.37,38,71,249,3.00580543878075
3817.8,1091.22,-771.314,21,51,102,3.46400240129732
16725.7,166118,-7416.65,72,352,6744,1.61967933474516
17177.5,193957,-8540,51,390,7459,3.75164462404487
14605,79443.5,-7371.13,70,320,3466,4.3307143762261
8616.65,9580.28,-2764.84,23,138,554,3.58887718170114
8443.81,12027.3,-2536.36,81,128,693,2.52784933211548
9698.23,37502,-4882,57,204,1935,0.461820833333333
9329.76,17087.5,-3916.6,76,172,973,3.33071188807789
9430.87,26547.6,-1470,24,166,1414,4.18292903103067
14485,110259,-7260,48,322,4619,2.84421935450216
5405.98,2476,-2410,6,82,184,0.654810618207283
9473.73,36738,-4530,37,196,1997,3.69191792974746
18507,161022,-6349.64,71,352,6744,2.25766851592993
14116.4,70825.7,-3210,67,224,2192,2.83440446115005
13026.8,78031.3,-5667.22,32,262,3211,4.20671557339018
7846.66,16384,-1691,20,127,973,1.61809033333333
11166.2,40163.5,-3847.12,29,193,2118,3.73615689659334
5700.95,3310.13,-1005.05,23,71,249,3.83305763927409
14556.2,93967,-6772,55,291,3802,0.252447280952381
21033.3,410506,-10800,63,473,14125,2.54116298282483
12919.2,69153,-7129,37,251,3131,0.0498005
14918.4,158995,-10866,140,327,6621,0.145681104209722
3871.9,2238.34,-1113.52,21,54,165,1.57606867673979
7966.41,9497.71,-3050.73,93,130,490,1.82315882265231
2525.12,51.5672,-688,8,33,5,1.09486916801625
5990.59,2201.29,-1326.12,18,82,185,3.71086325964461
16307.8,163576,-7153.75,75,352,6744,2.07547716915591
13388.6,60626.6,-3170,42,247,2754,3.51487622335151
11954.5,31560.3,-3902.81,80,204,1692,2.8556694
14058.4,79023.2,-7356.85,64,320,3466,4.17255163695764
7824.71,6349,-4205,41,125,399,0.0167661666666667
12695.5,96388,-7025,41,284,4071,0.0056205
16215,137469,-8840,83,449,5537,2.06630021099771
7685.07,12010,-4346,39,150,655,0.1969222
4815.92,2696.85,-1309.94,52,67,224,2.43067674212407
10834.7,85818.6,-2600,23,220,3450,3.27930229213446
14360.2,143436,-6156.5,164,308,6057,3.49684117298022
8024.39,9620.35,-3038.25,101,130,490,2.2166322310319
4973.97,3277.06,-1196.47,36,71,249,3.27483287630478
16031.2,200576,-9010,74,386,7345,0.102788066666667
9077.16,28719.3,-3344.34,38,179,1626,4.48131306819453
4988.65,3936,-1846,10,78,315,0.822830593075394
9739.57,28798.3,-2270,27,166,1414,4.13422721191024
9314.58,52028.7,-2790,22,188,2599,3.51192480548019
12958.5,74906.1,-4010,29,249,3630,2.27247123386244
14595.3,120076,-8354,46,323,4920,0.0051239
6341.04,4810.17,-2100,17,79,292,2.03519131818218
12082.8,56822.8,627,50,224,2192,3.72822727920639
6731.36,10313.9,-3110,16,109,689,2.83508411743769
18691.3,375614,-15484,296,492,12664,0.004299
8971,11296.2,-3093.65,35,156,654,4.12761246434624
22430.2,413501,-8870,69,473,14125,2.88152762921838
11091.7,113583,-4690,42,235,4905,1.8067433440481
10482.7,28076.8,-4048.94,76,214,1469,3.97404957860718
8250.03,4677.7,-2684.69,31,131,271,4.41276837119697
9293.42,14120,-4559,24,213,736,0.2364861
11713.7,87184.5,-2500,16,220,3450,3.39276437512854
19649,371626,-8177,49,443,11717,0.536225538738739
16281.5,165928,-8677,61,374,5435,0.0449931666666667
10469.3,71968,-9358,26,241,3453,0.1135718
12923.9,85868,-10960,55,307,3717,0.00299333333333333
8843.26,12215.3,-2612.67,87,128,693,2.8002640025481
15324.6,71119,-6723,77,286,2608,0.955966956096535
12543.1,54065,-5042,33,235,2398,0.54432615
18018.7,160931,-9760,76,388,6290,3.43127859533188
27653.6,540607,-9850,140,588,16047,0.178381487719298
2629.08,47.9959,-283,96,33,5,2.73261095013107
6963.49,9343.07,-3218.36,16,138,554,2.36608607802498
5824.99,11188.6,-1875.06,22,102,764,4.16113256948274
21837,410381,-9000,57,473,14125,2.28527751670468
6342.39,3233,-1673,18,80,186,0.969645766666667
9429.64,17043.4,-3986.84,35,183,931,1.15446744440781
8232.92,17069,-2522,29,159,853,1.09146802857143
12583.5,114374,-3320,42,235,4905,2.71245243284478
5282.28,3029.92,-1115.62,34,67,224,3.66606619893623
8282.93,12161.8,-2572.74,86,128,693,2.21554723359107
13522.9,80517.3,-5970,55,272,3539,3.69874790704836
8173.79,11992.3,-2563.42,82,128,693,2.728499194112
11569.5,54583,-4870,80,195,2596,0.926384271075124
12258.1,90788.3,-6100,51,254,3885,2.41217371947945
21120.5,410472,-9370,57,473,14125,2.16054036883172
7566.52,11630.4,-2756.84,77,128,693,2.56767714536009
9340.92,33045,-3581.49,87,176,1922,3.52179046892077
11002.4,44148.6,-3500,56,223,2059,2.50742830528156
26007.7,797757,-16135,76,601,20021,0.0305758666666667
26509.4,641262,-14917,114,753,19047,0
7844.25,5588.57,-2020,28,86,205,2.92885525396825
16962.7,161572,-11800,69,388,6290,3.28956691750094
15667.9,80850,-3220,54,223,2059,2.49183198010185
7260.5,12947.6,-2796.28,18,132,806,2.75407803237607
2860.42,70.1354,-156,96,33,5,3.08936786888925
4863.53,2930.5,-1196.01,38,71,249,2.65851900952971
6016.71,5795,-312,17,93,396,1.08687284381155
12353.2,66685,-7895,48,285,3059,0
23920.1,449777,-12469,112,545,12833,0.283347660251492
8029.93,21801,-4473,39,144,1207,0.0359315
8930.74,25206.3,-3118.67,37,157,1519,2.78140695216818
11504.8,68832.8,-5254.78,146,247,3373,1.33032848075825
12033.1,48802.9,-5700,20,215,2188,3.01285915199891
14831.4,127495,-7075.76,50,322,5425,0.491263105882353
9945.84,36256.1,-3740,43,196,1997,4.60518667527895
8773.71,19928.2,-3556.06,82,163,1162,2.30150225575483
9222.14,13946.2,-2992.12,26,148,729,3.86291967570587
9223.18,20802.4,-3501.89,88,163,1162,4.03340529779072
3781.38,1346.24,-603.663,28,40,100,3.03360509824304
11608.1,96538,-7983,23,286,4803,0.0992696
7823.15,9538.2,-2973.82,101,130,490,1.8451011717886
12527.9,129817,-7535,118,258,5414,0.1133357
5851.98,8934,-1916,14,117,651,0.488535933080808
6949.01,5268.03,-2146.81,59,107,346,2.86021055989337
7352.39,15320,-3916,32,149,934,0.0398305
19070,177856,-4600,96,403,6746,3.38405668168462
6755.25,29444,-2683,15,123,1680,0.339578633333333
4124.7,2177.29,-1034.97,20,54,165,1.65088197680149
13005.9,157352,-10049,37,289,6062,0.0184011
8340.98,19345.4,-2754.87,24,143,1066,0.906019433333333
5061.26,4214.56,-1230,13,88,292,1.41596682298924
12813,145727,-7123,27,279,5938,0.0975125
3988.1,2194.49,-1080.61,20,54,165,1.63711518994174
23370.4,278467,-6233.81,68,468,9276,4.48583822577366
11559.4,43948.9,-594,26,166,1414,3.67311704205067
12561.1,71738.9,-5544.48,27,262,3211,4.74438783455634
13764.8,52080.5,-3250,36,234,2464,3.01822062461845
14662.4,91919,-7262,56,329,3979,0.142015733333333
9943.37,36222.7,-3310,43,196,1997,4.39715421343524
7803.42,9919.31,-2370,45,154,587,2.35573909568593
21136.5,332035,-9141,98,478,12027,1.27498338050818
22649.8,306701,-10449,139,461,10392,1.12891118016848
11246.3,52726,-8662,147,245,2602,0.0273972
14015.4,51231.7,-3850,44,234,2464,3.08877591302027
3708.78,2172.16,-567.81,4,43,161,4.85212024854969
9127.25,17748,-3210,19,186,936,0.187419841634836
14173.8,142739,-6059.63,175,308,6057,3.36791622652722
10667.2,28656.1,-3630,24,194,1521,3.73276421495253
14948.3,55315,-5058,33,236,2063,0.631246568956647
14486.6,139315,-4360,40,315,5844,2.93838463201125
4602.71,3000.67,-1248.48,35,71,249,3.1633778855642
11491.2,33085.8,-1840,28,234,1581,2.02850289131569
31469.2,1043200,-19470,138,740,29083,0
12978.5,49149,-4090,29,215,2188,3.47539403260712
8683.94,17124,-2772.06,82,142,844,2.6657457632662
7567.11,14002,-3188,36,141,886,0.204138466666667
9356.83,23465,-5298,151,193,1206,0.0862333
13683,52832.8,-6021,57,288,2334,4.67137750373813
9819.77,34540.1,-4584.97,127,208,1691,4.24577604909931
8377.87,18759,-3778,61,146,979,0.180617804761905
9688.3,14205.4,-2743.2,22,148,729,3.24644191949871
15521.2,116732,-4620,48,271,4426,2.54845085040119
7814.93,9272.76,-3042.6,15,138,554,2.72165688948527
8083.38,9591.18,-2841.86,18,138,554,3.75900613735309
28544.3,860196,-19382,153,802,23158,0.004161
8361.25,9486.97,-2905.36,15,138,554,3.46833823588699
15336,82516.8,-2660,64,223,2059,3.02431741892879
8925.32,20003.1,-3492.69,81,163,1162,2.75812121820184
10606.5,38262.6,-3778.36,27,193,2118,3.28671392196496
6988.86,4120.7,-2276.11,70,101,249,3.95859911683941
6919.05,7479,-1608,10,107,400,0.544367466666667
10520.6,42136,-4848,63,180,1524,0.148457
2434.61,57.7841,-192,92,33,5,2.75674066304231
5254.18,4366.32,-1080,17,88,292,1.82627892871138
6019.24,11362.7,-1859.73,24,102,764,4.09252931678082
25092.1,638393,-18966,95,683,18857,0
10398.7,31181,-4022,57,198,1581,0.641069966666667
7673.11,5614.66,-2321.41,62,114,296,0.501169866666667
8098.93,9499.54,-2854.13,87,130,490,2.1445243981159
7993.2,9425.23,-3033.81,99,130,490,1.81625302227163
22248.2,492155,-12958,109,501,14307,0.266183874166667
5407,4581,-2669,10,82,344,0.657976587179487
10803.6,63974,-4460,90,230,3205,0.411328561403509
16701,164093,-7551.57,71,352,6744,1.92515854597761
20931.5,204786,-11710,281,482,6638,0.0697808
24567.6,433271,-14367,165,610,13977,0
7586.35,9521.97,-2417.68,15,123,621,2.87811434997531
10339.6,33791,-4031,52,230,1693,0.526743861507419
20937.2,250994,-12500,64,540,8870,3.23208809245466
9572.85,23905,-3604,22,171,1259,0.809651601863354
18976.6,290677,-10296,63,405,9961,0.0311303333333333
15177.6,192712,-9658,45,335,7450,0.0337121
5327,4216.27,-597,18,88,292,1.86620798464254
7537.18,10427.3,-2415.85,23,123,621,2.8496193699239
7540.51,8978.42,-1843.03,70,107,517,4.51833216369725
13627.4,46938.9,-5806.08,70,273,2061,4.11226717875345
8913.34,51352,-2850,29,188,2599,2.61385712969836
6730,9113.19,-625,25,102,516,3.57898735919754
21580.9,411537,-8510,73,473,14125,2.57881841074289
6006.48,2913,-2344,54,96,206,0.318727766666667
3701.75,2213.05,-1183.53,19,54,165,1.67576897149195
13582.7,51994,-6105.85,57,288,2334,4.48963913358912
7433.23,14427.6,-2305.49,83,120,809,3.54890263729872
9533.46,32858.4,-3427.32,93,176,1922,3.92366540738526
6537.92,13599.5,-1581.42,30,96,804,3.85373156912823
10263.5,49222.7,-2770,36,216,2677,3.79312041491516
12906.3,138711,-7160,38,280,5737,0.0561491
14741.4,145307,-6185.96,179,308,6057,3.44419869236254
5580.4,6993.73,-1642.8,45,93,545,4.17754427167303
8045.61,17284,-3525,49,172,853,0.480407618831169
12482,93303.8,-6960,55,254,3885,1.9821785995116
14693.5,77799.8,-2540,65,223,2059,2.90232366170905
15590.6,120161,-6600,46,271,4426,2.13578698804404
3875.65,2170.4,-1151.73,20,54,165,1.56735451238765
13872.7,121554,-5980,29,253,5112,3.17711157948719
13221.9,105660,-5544,25,263,4808,0.997334763894275
12606.1,60674.2,-4674.39,123,237,2672,3.02738917370258
7884.85,15607,-3144,73,162,815,0.777178898320413
7180.49,5755.49,-2200,16,79,292,1.73709676588195
4161.39,2195.09,-885.35,29,54,165,2.76330411139316
12832.6,74197.8,-4450,23,249,3630,2.07394027407416
14819.8,63136,-4510,57,250,2681,1.81659795947103
13568.1,81217.4,-6470,34,272,3539,2.65412509267854
22899.8,375406,-10336,83,536,12508,1.36161891338889
2388.47,59.8419,-409,96,33,5,2.34404280975047
7818.4,9176.76,-3082.46,18,138,554,2.59833355157643
6686.13,10452.5,-3640,16,109,689,2.71966760703373
20200.6,230684,-7200,110,537,8350,2.57082677406629
9769.03,27508,-2852.64,97,158,1403,3.68476310912738
4997.08,4268.37,-670,20,88,292,2.10919504644316
8609.28,10899.6,-3095.48,29,156,654,3.85175433799265
8948.64,20440.3,-3426.27,92,163,1162,4.11827748031487
7904.1,15166.7,-2654.25,64,134,970,3.16245304420708
4748.78,4204.92,-1321.18,17,72,340,4.17339335998233
13686.4,80652.8,-5860,46,272,3539,3.50468331275902
9864.73,43563.3,-3026.12,99,159,2181,3.54660300887445
4759.24,3347,-1279,30,69,271,1.48855400614595
9449.21,27381,-4797,32,206,1470,0.356056957575758
13087.8,79526,-6609,33,268,3380,0.327097566666667
8307.32,9600.75,-2880.79,99,130,490,2.25044715675924
3858.87,2178.03,-1113.81,20,54,165,1.57995766529809
10094.3,36871,-4260,40,196,1997,3.68969327075833
12939.2,72302.8,-5170.31,74,262,3211,4.5976483380122
16977.7,405596,-11372,94,439,14806,0.210088484313725
7463.28,14014,-2336.52,97,120,809,3.18635863491026
6572.41,8492,-2410,45,136,590,0.404402325641026
15466.8,94287,-4760,71,254,3885,4.05240340166251
5023.05,3088.16,-789.74,42,51,132,2.68572944217276
9074.46,12262,-2786,43,157,622,1.18223378952821
8149.53,25143,-4452,25,169,1361,0.2294557
6843.7,16251,-3496,177,121,928,0.123191388888889
12565.3,58223.6,-2690,62,223,2822,4.17860297615767
6992.35,13291.2,-1471.17,22,96,804,2.28306154654891
13855,51149.1,-3620,23,234,2464,2.48346533223423
5377.78,4276.17,-1200.33,18,72,340,4.03058468340586
13793.3,101543,-9117,50,307,4536,0.0200868
8640.4,20537,-3431.17,88,163,1162,3.72637595573294
10384.9,37842.3,-4256.82,135,205,1751,2.31911944925228
7987.96,9310.45,-1703.1,56,107,517,4.26226826343657
6909.98,11797.8,-1569.96,26,105,765,2.90720650952381
10326.1,28226.5,4300,36,194,1521,4.14104633917299
7071.85,14059.1,-2362.06,93,120,809,3.46943988003726
14432.7,141336,-3800,53,315,5844,2.86949493087973
11249,86460.1,-2750,32,220,3450,3.48529136928035
8277.55,4740.6,-2615.43,30,131,271,4.5720029020687
9108.22,13650.2,-2874.24,15,148,729,4.14546994824302
4938.58,3302,-1980,16,85,205,1.71345060095554
10235.7,30797,-3015.37,102,171,1747,4.47914790124711
7484.99,9280.98,-3097.33,25,138,554,2.58864557278514
6981.92,6896,-2751,25,124,430,0.254960871861472
7543.28,15570.2,-2823.67,82,134,970,3.34372987857837
19017.1,163351,-3656.97,70,352,6744,2.20594637773958
9076.53,27201.9,-2911.1,92,158,1403,3.48232835047134
8872.01,20199,-2388,31,157,1158,0.977836974686717
13057.7,72536.3,-5486.43,34,262,3211,4.80508467481375
8962.13,30811,-3380,162,161,1578,0.595421682545337
9558.47,52234,-2200,40,188,2599,3.41377320835494
9068.27,11229.7,-2995.61,33,156,654,4.10320548568724
5225.49,4342.64,-923,17,88,292,1.99021356612557
10247.9,10338.5,-1990,39,154,587,2.48660442853739
8880.52,19684,-1644,33,199,1117,1.01053005462185
5313.02,4221.44,-1540,17,88,292,1.59525803175687
21932.3,283892,-13800,77,540,8870,2.80020559337047
17054.4,61240,-7310,72,298,1529,0.3514885
7399.44,26558.2,-2737.96,72,156,1521,3.87103641315815
21693.7,411327,-8580,59,473,14125,2.47930725308393
13531.7,52267.4,-6130.54,51,288,2334,4.37432228122484
5344.61,1821.66,-1469.47,16,76,147,4.60487576882108
13328.2,61568,-7150,4,211,1752,0.233955033333333
6240.1,7468.51,-1629.79,46,93,545,2.71450247982208
6680.56,10325,-3010,15,109,689,2.8170650073086
17012.1,164938,-10758,100,380,6517,0.319435688141924
10623.3,33413,-4174,132,161,1523,0.432624533333333
11491.1,56617.7,-1700,48,223,2822,4.45510253495047
11207.1,68906.4,-5275.81,148,247,3373,1.34398232037589
15055.5,81405,-4533,56,284,2762,1.06471304394277
24534.4,465689,-12609,55,498,12195,0.52291158665363
5802.07,7590.46,-1856.07,75,104,457,2.19942814440958
13741.9,86115,-9409,22,251,2752,0.1395087
18132.6,161020,-10100,82,388,6290,3.48719634081165
14837.1,140123,-4440,46,315,5844,3.04289920247504
4404.16,1222,-1337,24,64,101,2.04412282722375
7645.18,12042.4,-2782.51,74,130,694,3.45256274277834
6056.82,11204,-1861.91,24,102,764,4.09109075389791
8840.07,16891,-2648.11,72,142,844,3.54201322580529
13734.9,219648,-6746,241,360,8602,0.0334575333333333
9263.5,22821,-4929,55,228,1168,0.3430538
13682.6,94378.1,-5150,64,254,3885,3.98312768072704
9222.12,23266.9,-505,12,166,1111,2.72904101634427
15292.2,108000,-6510,52,322,4619,3.44173562832752
11892.3,53567.4,-4297.2,94,209,2534,4.67861645919858
8236.59,10241.3,-2848.81,95,130,490,2.98654581906341
5293.21,3470.91,-798.575,28,51,132,2.8691037136461
21628.1,204592,-10505,71,449,6986,0.311002492997199
8930,13687.2,-2831.94,13,148,729,4.00197450335931
15509.2,176044,-11186,113,338,5638,0.0256081
9409.19,26958.2,-2130,22,166,1414,4.35593445271388
13749.3,92395.8,-6910,54,254,3885,2.88096433840049
12123.1,91699.4,-4610,61,254,3885,3.01602654096081
7692.16,19829.8,-3050,16,119,973,3.41627617777777
5014.67,4549.2,-1470,25,88,292,2.9326418968388
12650.8,60516.4,-5350,30,247,2754,2.96038637960208
17144.9,164328,-7497.17,71,352,6744,2.04884566852875
10343.5,35212,-3669,124,210,1697,1.88129533176163
8352.35,23162,-4456,16,149,1357,0.0493429333333333
9618.57,32579,-4902,46,170,1689,0.105604366666667
13239.3,51962,-6367,129,272,2468,0.985838402533936
10485.4,82133,-6252,47,201,3531,0.27692365989011
12178.8,50551.5,-6290,41,234,2464,1.78275445388336
13579.4,98062.5,-5354.46,162,281,4061,3.81473911987331
10074.4,34065.5,-4368.03,109,208,1691,4.32734852017017
12288.5,74334.5,-2940,25,249,3630,1.98846794011085
8377.62,13489.5,-3015.46,19,148,729,3.06075309051319
20635,151412,-8200,56,449,5537,1.71927154773465
23258.5,362574,-13808,105,463,8476,0.300456883551198
9715.44,38207,-3087,151,191,1989,0.246206049019608
12404.5,71046.3,-5826.88,27,262,3211,4.74761224596161
8633.76,13562.6,-2840.56,13,148,729,4.01482066947556
9492.45,33284.1,-3505.28,84,176,1922,3.84693215042344
7049,4170.23,-2460.39,71,101,249,3.8905173663289
7652.77,14697,-2224,23,135,808,0.4871185
5574.82,2549,-1369,21,91,169,0.522729831372549
5561.99,3625,-1625,8,95,268,0.122904833333333
